Plot Title: hobo9,,,,,,,,
#,"Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10848911, SEN S/N: 10848911, LBL: Temperature1)","Temp., °C (LGR S/N: 10848911, SEN S/N: 10848911, LBL: Temperature2)","Temp., °C (LGR S/N: 10848911, SEN S/N: 10848911, LBL: Temperature3)","Temp., °C (LGR S/N: 10848911, SEN S/N: 10848911, LBL: Temperature4)",Hôte connecté (LGR S/N: 10848911),Arrêté (LGR S/N: 10848911),Fin de fichier (LGR S/N: 10848911)
1103,2009/9/24 1:30,16.402,16.403,16.482,16.369,,,
1104,2009/9/24 1:45,16.405,16.405,16.479,16.366,,,
1105,2009/9/24 2:00,16.409,16.405,16.464,16.362,,,
1106,2009/9/24 2:15,16.412,16.406,16.461,16.36,,,
1107,2009/9/24 2:30,16.415,16.408,16.46,16.359,,,
1108,2009/9/24 2:45,16.417,16.409,16.46,16.359,,,
1109,2009/9/24 3:00,16.418,16.409,16.454,16.354,,,
1110,2009/9/24 3:15,16.42,16.411,16.443,16.353,,,
1111,2009/9/24 3:30,16.42,16.412,16.446,16.354,,,
1112,2009/9/24 3:45,16.418,16.412,16.454,16.356,,,
1113,2009/9/24 4:00,16.415,16.414,16.454,16.359,,,
1114,2009/9/24 4:15,16.412,16.414,16.451,16.356,,,
1115,2009/9/24 4:30,16.408,16.414,16.448,16.354,,,
1116,2009/9/24 4:45,16.402,16.412,16.451,16.356,,,
1117,2009/9/24 5:00,16.396,16.412,16.449,16.354,,,
1118,2009/9/24 5:15,16.39,16.411,16.446,16.353,,,
1119,2009/9/24 5:30,16.382,16.409,16.446,16.351,,,
1120,2009/9/24 5:45,16.374,16.406,16.454,16.354,,,
1121,2009/9/24 6:00,16.363,16.403,16.454,16.354,,,
1122,2009/9/24 6:15,16.351,16.4,16.448,16.351,,,
1123,2009/9/24 6:30,16.339,16.397,16.446,16.35,,,
1124,2009/9/24 6:45,16.326,16.393,16.449,16.35,,,
1125,2009/9/24 7:00,16.311,16.388,16.443,16.345,,,
1126,2009/9/24 7:15,16.295,16.382,16.439,16.344,,,
1127,2009/9/24 7:30,16.278,16.376,16.435,16.339,,,
1128,2009/9/24 7:45,16.262,16.369,16.449,16.341,,,
1129,2009/9/24 8:00,16.247,16.362,16.443,16.339,,,
1130,2009/9/24 8:15,16.232,16.354,16.438,16.336,,,
1131,2009/9/24 8:30,16.219,16.347,16.432,16.335,,,
1132,2009/9/24 8:45,16.205,16.338,16.433,16.335,,,
1133,2009/9/24 9:00,16.195,16.329,16.426,16.329,,,
1134,2009/9/24 9:15,16.184,16.321,16.421,16.327,,,
1135,2009/9/24 9:30,16.175,16.312,16.411,16.326,,,
1136,2009/9/24 9:45,16.168,16.305,16.409,16.323,,,
1137,2009/9/24 10:00,16.162,16.298,16.408,16.32,,,
1138,2009/9/24 10:15,16.156,16.29,16.411,16.318,,,
1139,2009/9/24 10:30,16.153,16.284,16.475,16.336,,,
1140,2009/9/24 10:45,16.152,16.277,16.439,16.32,,,
1141,2009/9/24 11:00,16.152,16.271,16.436,16.315,,,
1142,2009/9/24 11:15,16.153,16.266,16.421,16.306,,,
1143,2009/9/24 11:30,16.158,16.262,16.421,16.304,,,
1144,2009/9/24 11:45,16.161,16.257,16.433,16.308,,,
1145,2009/9/24 12:00,16.166,16.254,16.429,16.301,,,
1146,2009/9/24 12:15,16.171,16.251,16.583,16.464,,,
1147,2009/9/24 12:30,16.175,16.25,16.548,16.396,,,
1148,2009/9/24 12:45,16.181,16.248,16.524,16.388,,,
1149,2009/9/24 13:00,16.189,16.248,16.421,16.298,,,
1150,2009/9/24 13:15,16.196,16.248,16.421,16.289,,,
1151,2009/9/24 13:30,16.204,16.248,16.424,16.286,,,
1152,2009/9/24 13:45,16.211,16.248,16.427,16.284,,,
1153,2009/9/24 14:00,16.219,16.25,16.418,16.277,,,
1154,2009/9/24 14:15,16.226,16.251,16.42,16.275,,,
1155,2009/9/24 14:30,16.234,16.253,16.421,16.274,,,
1156,2009/9/24 14:45,16.241,16.254,16.418,16.269,,,
1157,2009/9/24 15:00,16.248,16.257,16.423,16.266,,,
1158,2009/9/24 15:15,16.259,16.259,16.424,16.263,,,
1159,2009/9/24 15:30,16.271,16.262,16.424,16.26,,,
1160,2009/9/24 15:45,16.284,16.265,16.426,16.26,,,
1161,2009/9/24 16:00,16.299,16.269,16.427,16.26,,,
1162,2009/9/24 16:15,16.312,16.274,16.445,16.266,,,
1163,2009/9/24 16:30,16.323,16.278,16.551,16.299,,,
1164,2009/9/24 16:45,16.332,16.284,16.463,16.262,,,
1165,2009/9/24 17:00,16.341,16.289,16.448,16.257,,,
1166,2009/9/24 17:15,16.351,16.295,16.442,16.256,,,
1167,2009/9/24 17:30,16.36,16.299,16.519,16.26,,,
1168,2009/9/24 17:45,16.368,16.305,16.546,16.278,,,
1169,2009/9/24 18:00,16.375,16.309,16.566,16.286,,,
1170,2009/9/24 18:15,16.381,16.314,16.688,16.33,,,
1171,2009/9/24 18:30,16.387,16.32,16.716,16.341,,,
1172,2009/9/24 18:45,16.391,16.324,16.747,16.351,,,
1173,2009/9/24 19:00,16.397,16.329,16.799,16.366,,,
1174,2009/9/24 19:15,16.402,16.333,16.822,16.371,,,
1175,2009/9/24 19:30,16.406,16.338,16.817,16.368,,,
1176,2009/9/24 19:45,16.412,16.341,16.801,16.36,,,
1177,2009/9/24 20:00,16.418,16.345,16.783,16.354,,,
1178,2009/9/24 20:15,16.424,16.348,16.768,16.35,,,
1179,2009/9/24 20:30,16.43,16.353,16.778,16.353,,,
1180,2009/9/24 20:45,16.436,16.357,16.764,16.348,,,
1181,2009/9/24 21:00,16.442,16.36,16.777,16.354,,,
1182,2009/9/24 21:15,16.446,16.365,16.764,16.351,,,
1183,2009/9/24 21:30,16.451,16.369,16.759,16.351,,,
1184,2009/9/24 21:45,16.454,16.372,16.752,16.35,,,
1185,2009/9/24 22:00,16.455,16.376,16.85,16.381,,,
1186,2009/9/24 22:15,16.457,16.379,16.869,16.39,,,
1187,2009/9/24 22:30,16.455,16.382,16.875,16.393,,,
1188,2009/9/24 22:45,16.454,16.385,16.877,16.394,,,
1189,2009/9/24 23:00,16.451,16.387,16.857,16.391,,,
1190,2009/9/24 23:15,16.446,16.388,16.847,16.388,,,
1191,2009/9/24 23:30,16.441,16.39,16.836,16.382,,,
1192,2009/9/24 23:45,16.435,16.39,16.844,16.385,,,
1193,2009/10/24 0:00,16.426,16.39,16.844,16.385,,,
1194,2009/10/24 0:15,16.418,16.39,16.841,16.385,,,
1195,2009/10/24 0:30,16.409,16.388,16.841,16.387,,,
1196,2009/10/24 0:45,16.399,16.387,16.875,16.397,,,
1197,2009/10/24 1:00,16.387,16.384,16.833,16.384,,,
1198,2009/10/24 1:15,16.375,16.381,16.83,16.385,,,
1199,2009/10/24 1:30,16.362,16.378,16.832,16.387,,,
1200,2009/10/24 1:45,16.347,16.374,16.827,16.387,,,
1201,2009/10/24 2:00,16.33,16.369,16.826,16.387,,,
1202,2009/10/24 2:15,16.314,16.363,16.82,16.387,,,
1203,2009/10/24 2:30,16.296,16.357,16.807,16.384,,,
1204,2009/10/24 2:45,16.278,16.351,16.805,16.385,,,
1205,2009/10/24 3:00,16.259,16.344,16.801,16.384,,,
1206,2009/10/24 3:15,16.239,16.335,16.801,16.385,,,
1207,2009/10/24 3:30,16.219,16.327,16.799,16.384,,,
1208,2009/10/24 3:45,16.198,16.317,16.814,16.387,,,
1209,2009/10/24 4:00,16.177,16.308,16.805,16.385,,,
1210,2009/10/24 4:15,16.155,16.298,16.778,16.378,,,
1211,2009/10/24 4:30,16.134,16.287,16.766,16.375,,,
1212,2009/10/24 4:45,16.11,16.275,16.771,16.376,,,
1213,2009/10/24 5:00,16.088,16.263,16.769,16.376,,,
1214,2009/10/24 5:15,16.062,16.251,16.752,16.372,,,
1215,2009/10/24 5:30,16.038,16.238,16.74,16.369,,,
1216,2009/10/24 5:45,16.013,16.226,16.738,16.369,,,
1217,2009/10/24 6:00,15.988,16.213,16.719,16.362,,,
1218,2009/10/24 6:15,15.961,16.198,16.717,16.359,,,
1219,2009/10/24 6:30,15.936,16.183,16.71,16.357,,,
1220,2009/10/24 6:45,15.909,16.168,16.708,16.362,,,
1221,2009/10/24 7:00,15.88,16.153,16.694,16.353,,,
1222,2009/10/24 7:15,15.852,16.137,16.701,16.35,,,
1223,2009/10/24 7:30,15.825,16.122,16.667,16.323,,,
1224,2009/10/24 7:45,15.798,16.104,16.658,16.308,,,
1225,2009/10/24 8:00,15.77,16.088,16.628,16.286,,,
1226,2009/10/24 8:15,15.743,16.07,16.615,16.272,,,
1227,2009/10/24 8:30,15.718,16.053,16.597,16.254,,,
1228,2009/10/24 8:45,15.693,16.035,16.588,16.239,,,
1229,2009/10/24 9:00,15.67,16.018,16.607,16.242,,,
1230,2009/10/24 9:15,15.649,16,16.619,16.238,,,
1231,2009/10/24 9:30,15.63,15.983,16.628,16.231,,,
1232,2009/10/24 9:45,15.612,15.967,16.64,16.223,,,
1233,2009/10/24 10:00,15.597,15.949,16.68,16.235,,,
1234,2009/10/24 10:15,15.582,15.934,16.683,16.241,,,
1235,2009/10/24 10:30,15.57,15.918,16.697,16.248,,,
1236,2009/10/24 10:45,15.56,15.903,16.753,16.272,,,
1237,2009/10/24 11:00,15.548,15.889,16.674,16.244,,,
1238,2009/10/24 11:15,15.539,15.876,16.619,16.222,,,
1239,2009/10/24 11:30,15.53,15.863,16.595,16.213,,,
1240,2009/10/24 11:45,15.521,15.851,16.564,16.201,,,
1241,2009/10/24 12:00,15.514,15.839,16.548,16.193,,,
1242,2009/10/24 12:15,15.509,15.828,16.527,16.181,,,
1243,2009/10/24 12:30,15.506,15.818,16.513,16.172,,,
1244,2009/10/24 12:45,15.505,15.807,16.488,16.159,,,
1245,2009/10/24 13:00,15.505,15.798,16.464,16.149,,,
1246,2009/10/24 13:15,15.503,15.791,16.441,16.134,,,
1247,2009/10/24 13:30,15.502,15.783,16.475,16.141,,,
1248,2009/10/24 13:45,15.5,15.776,16.432,16.122,,,
1249,2009/10/24 14:00,15.502,15.77,16.4,16.107,,,
1250,2009/10/24 14:15,15.505,15.764,16.378,16.093,,,
1251,2009/10/24 14:30,15.508,15.758,16.359,16.086,,,
1252,2009/10/24 14:45,15.511,15.752,16.351,16.08,,,
1253,2009/10/24 15:00,15.512,15.749,16.333,16.071,,,
1254,2009/10/24 15:15,15.512,15.745,16.326,16.065,,,
1255,2009/10/24 15:30,15.512,15.74,16.318,16.059,,,
1256,2009/10/24 15:45,15.511,15.737,16.309,16.055,,,
1257,2009/10/24 16:00,15.511,15.734,16.293,16.046,,,
1258,2009/10/24 16:15,15.512,15.73,16.318,16.055,,,
1259,2009/10/24 16:30,15.514,15.727,16.287,16.043,,,
1260,2009/10/24 16:45,15.514,15.724,16.275,16.032,,,
1261,2009/10/24 17:00,15.512,15.721,16.272,16.031,,,
1262,2009/10/24 17:15,15.512,15.718,16.268,16.023,,,
1263,2009/10/24 17:30,15.511,15.715,16.238,16.012,,,
1264,2009/10/24 17:45,15.509,15.712,16.244,16.012,,,
1265,2009/10/24 18:00,15.509,15.71,16.226,16.006,,,
1266,2009/10/24 18:15,15.508,15.707,16.245,16.009,,,
1267,2009/10/24 18:30,15.508,15.704,16.33,16.034,,,
1268,2009/10/24 18:45,15.506,15.701,16.26,16.012,,,
1269,2009/10/24 19:00,15.505,15.699,16.214,15.997,,,
1270,2009/10/24 19:15,15.503,15.696,16.198,15.985,,,
1271,2009/10/24 19:30,15.502,15.693,16.183,15.977,,,
1272,2009/10/24 19:45,15.499,15.691,16.171,15.97,,,
1273,2009/10/24 20:00,15.497,15.688,16.155,15.964,,,
1274,2009/10/24 20:15,15.494,15.685,16.144,15.959,,,
1275,2009/10/24 20:30,15.493,15.682,16.135,15.953,,,
1276,2009/10/24 20:45,15.491,15.679,16.128,15.949,,,
1277,2009/10/24 21:00,15.491,15.676,16.119,15.944,,,
1278,2009/10/24 21:15,15.49,15.673,16.111,15.94,,,
1279,2009/10/24 21:30,15.49,15.67,16.105,15.936,,,
1280,2009/10/24 21:45,15.491,15.669,16.102,15.936,,,
1281,2009/10/24 22:00,15.491,15.666,16.104,15.936,,,
1282,2009/10/24 22:15,15.491,15.664,16.092,15.93,,,
1283,2009/10/24 22:30,15.491,15.661,16.085,15.925,,,
1284,2009/10/24 22:45,15.493,15.66,16.082,15.922,,,
1285,2009/10/24 23:00,15.494,15.658,16.079,15.919,,,
1286,2009/10/24 23:15,15.496,15.657,16.079,15.916,,,
1287,2009/10/24 23:30,15.497,15.655,16.079,15.916,,,
1288,2009/10/24 23:45,15.5,15.654,16.074,15.912,,,
1289,2009/11/24 0:00,15.503,15.652,16.07,15.907,,,
1290,2009/11/24 0:15,15.506,15.652,16.073,15.906,,,
1291,2009/11/24 0:30,15.509,15.651,16.067,15.9,,,
1292,2009/11/24 0:45,15.514,15.651,16.068,15.9,,,
1293,2009/11/24 1:00,15.515,15.651,16.074,15.901,,,
1294,2009/11/24 1:15,15.518,15.651,16.071,15.894,,,
1295,2009/11/24 1:30,15.521,15.651,16.055,15.885,,,
1296,2009/11/24 1:45,15.523,15.651,16.04,15.882,,,
1297,2009/11/24 2:00,15.524,15.651,16.044,15.885,,,
1298,2009/11/24 2:15,15.524,15.651,16.055,15.885,,,
1299,2009/11/24 2:30,15.525,15.651,16.032,15.874,,,
1300,2009/11/24 2:45,15.524,15.651,16.029,15.871,,,
1301,2009/11/24 3:00,15.523,15.649,16.037,15.871,,,
1302,2009/11/24 3:15,15.521,15.649,16.116,15.897,,,
1303,2009/11/24 3:30,15.518,15.649,16.095,15.886,,,
1304,2009/11/24 3:45,15.515,15.648,16.074,15.879,,,
1305,2009/11/24 4:00,15.511,15.646,16.062,15.871,,,
1306,2009/11/24 4:15,15.506,15.645,16.032,15.86,,,
1307,2009/11/24 4:30,15.5,15.643,16.025,15.855,,,
1308,2009/11/24 4:45,15.496,15.64,16.006,15.848,,,
1309,2009/11/24 5:00,15.488,15.639,16.009,15.849,,,
1310,2009/11/24 5:15,15.481,15.636,16.009,15.849,,,
1311,2009/11/24 5:30,15.473,15.633,16.007,15.851,,,
1312,2009/11/24 5:45,15.463,15.628,16.025,15.863,,,
1313,2009/11/24 6:00,15.452,15.624,16.013,15.864,,,
1314,2009/11/24 6:15,15.439,15.621,16.012,15.864,,,
1315,2009/11/24 6:30,15.424,15.615,16.003,15.858,,,
1316,2009/11/24 6:45,15.409,15.609,16.001,15.857,,,
1317,2009/11/24 7:00,15.393,15.603,15.991,15.851,,,
1318,2009/11/24 7:15,15.375,15.596,15.989,15.849,,,
1319,2009/11/24 7:30,15.357,15.588,16.049,15.864,,,
1320,2009/11/24 7:45,15.339,15.581,15.998,15.848,,,
1321,2009/11/24 8:00,15.321,15.572,16.237,15.916,,,
1322,2009/11/24 8:15,15.303,15.561,16.187,15.903,,,
1323,2009/11/24 8:30,15.285,15.552,16.186,15.9,,,
1324,2009/11/24 8:45,15.267,15.542,16.168,15.886,,,
1325,2009/11/24 9:00,15.249,15.531,16.143,15.874,,,
1326,2009/11/24 9:15,15.233,15.521,16.129,15.865,,,
1327,2009/11/24 9:30,15.215,15.511,16.107,15.855,,,
1328,2009/11/24 9:45,15.199,15.499,16.079,15.84,,,
1329,2009/11/24 10:00,15.182,15.488,16.068,15.834,,,
1330,2009/11/24 10:15,15.166,15.476,16.074,15.833,,,
1331,2009/11/24 10:30,15.151,15.466,16.034,15.818,,,
1332,2009/11/24 10:45,15.137,15.454,16.01,15.806,,,
1333,2009/11/24 11:00,15.124,15.443,16.016,15.8,,,
1334,2009/11/24 11:15,15.112,15.431,16.001,15.792,,,
1335,2009/11/24 11:30,15.102,15.421,16,15.786,,,
1336,2009/11/24 11:45,15.094,15.411,15.989,15.781,,,
1337,2009/11/24 12:00,15.088,15.4,15.991,15.776,,,
1338,2009/11/24 12:15,15.084,15.391,15.992,15.772,,,
1339,2009/11/24 12:30,15.079,15.382,15.989,15.767,,,
1340,2009/11/24 12:45,15.073,15.373,15.989,15.763,,,
1341,2009/11/24 13:00,15.066,15.366,15.983,15.76,,,
1342,2009/11/24 13:15,15.058,15.358,15.962,15.751,,,
1343,2009/11/24 13:30,15.051,15.351,15.956,15.748,,,
1344,2009/11/24 13:45,15.045,15.343,15.952,15.743,,,
1345,2009/11/24 14:00,15.042,15.336,15.952,15.74,,,
1346,2009/11/24 14:15,15.039,15.329,15.953,15.739,,,
1347,2009/11/24 14:30,15.037,15.323,15.946,15.731,,,
1348,2009/11/24 14:45,15.037,15.317,15.962,15.733,,,
1349,2009/11/24 15:00,15.039,15.311,15.952,15.724,,,
1350,2009/11/24 15:15,15.042,15.305,15.949,15.722,,,
1351,2009/11/24 15:30,15.045,15.3,15.934,15.712,,,
1352,2009/11/24 15:45,15.049,15.297,15.934,15.704,,,
1353,2009/11/24 16:00,15.052,15.294,15.965,15.713,,,
1354,2009/11/24 16:15,15.055,15.291,15.956,15.707,,,
1355,2009/11/24 16:30,15.055,15.288,15.927,15.693,,,
1356,2009/11/24 16:45,15.054,15.287,15.919,15.69,,,
1357,2009/11/24 17:00,15.051,15.284,15.916,15.687,,,
1358,2009/11/24 17:15,15.045,15.282,15.907,15.681,,,
1359,2009/11/24 17:30,15.037,15.279,15.898,15.675,,,
1360,2009/11/24 17:45,15.03,15.275,15.891,15.669,,,
1361,2009/11/24 18:00,15.022,15.272,15.883,15.666,,,
1362,2009/11/24 18:15,15.016,15.267,15.879,15.663,,,
1363,2009/11/24 18:30,15.009,15.263,15.867,15.661,,,
1364,2009/11/24 18:45,15.003,15.257,15.863,15.661,,,
1365,2009/11/24 19:00,14.997,15.252,15.851,15.66,,,
1366,2009/11/24 19:15,14.988,15.248,15.851,15.661,,,
1367,2009/11/24 19:30,14.979,15.242,15.843,15.661,,,
1368,2009/11/24 19:45,14.969,15.237,15.846,15.666,,,
1369,2009/11/24 20:00,14.955,15.231,15.842,15.666,,,
1370,2009/11/24 20:15,14.939,15.225,15.833,15.663,,,
1371,2009/11/24 20:30,14.921,15.218,15.855,15.67,,,
1372,2009/11/24 20:45,14.9,15.211,15.836,15.664,,,
1373,2009/11/24 21:00,14.879,15.202,15.828,15.661,,,
1374,2009/11/24 21:15,14.856,15.193,15.821,15.66,,,
1375,2009/11/24 21:30,14.833,15.182,15.807,15.655,,,
1376,2009/11/24 21:45,14.809,15.17,15.801,15.652,,,
1377,2009/11/24 22:00,14.782,15.158,15.782,15.646,,,
1378,2009/11/24 22:15,14.755,15.145,15.775,15.643,,,
1379,2009/11/24 22:30,14.728,15.131,15.767,15.642,,,
1380,2009/11/24 22:45,14.698,15.118,15.764,15.64,,,
1381,2009/11/24 23:00,14.67,15.102,15.755,15.636,,,
1382,2009/11/24 23:15,14.64,15.087,15.751,15.63,,,
1383,2009/11/24 23:30,14.61,15.07,15.748,15.628,,,
1384,2009/11/24 23:45,14.58,15.052,15.733,15.621,,,
1385,2009/12/24 0:00,14.551,15.036,15.719,15.615,,,
1386,2009/12/24 0:15,14.523,15.016,15.716,15.609,,,
1387,2009/12/24 0:30,14.496,14.998,15.697,15.599,,,
1388,2009/12/24 0:45,14.469,14.981,15.681,15.591,,,
1389,2009/12/24 1:00,14.444,14.961,15.663,15.584,,,
1390,2009/12/24 1:15,14.42,14.943,15.676,15.584,,,
1391,2009/12/24 1:30,14.394,14.925,15.645,15.573,,,
1392,2009/12/24 1:45,14.369,14.906,15.627,15.564,,,
1393,2009/12/24 2:00,14.345,14.888,15.658,15.569,,,
1394,2009/12/24 2:15,14.318,14.868,15.611,15.554,,,
1395,2009/12/24 2:30,14.292,14.851,15.603,15.548,,,
1396,2009/12/24 2:45,14.265,14.831,15.6,15.542,,,
1397,2009/12/24 3:00,14.237,14.813,15.576,15.531,,,
1398,2009/12/24 3:15,14.208,14.794,15.558,15.521,,,
1399,2009/12/24 3:30,14.18,14.774,15.585,15.524,,,
1400,2009/12/24 3:45,14.15,14.755,15.542,15.509,,,
1401,2009/12/24 4:00,14.12,14.734,15.525,15.502,,,
1402,2009/12/24 4:15,14.09,14.714,15.511,15.493,,,
1403,2009/12/24 4:30,14.059,14.694,15.502,15.485,,,
1404,2009/12/24 4:45,14.027,14.673,15.49,15.479,,,
1405,2009/12/24 5:00,13.994,14.65,15.47,15.467,,,
1406,2009/12/24 5:15,13.961,14.629,15.457,15.457,,,
1407,2009/12/24 5:30,13.928,14.607,15.442,15.445,,,
1408,2009/12/24 5:45,13.894,14.584,15.43,15.436,,,
1409,2009/12/24 6:00,13.859,14.56,15.429,15.43,,,
1410,2009/12/24 6:15,13.823,14.538,15.5,15.44,,,
1411,2009/12/24 6:30,13.787,14.514,15.528,15.439,,,
1412,2009/12/24 6:45,13.751,14.49,15.518,15.43,,,
1413,2009/12/24 7:00,13.714,14.465,15.491,15.414,,,
1414,2009/12/24 7:15,13.678,14.439,15.469,15.396,,,
1415,2009/12/24 7:30,13.642,14.414,15.429,15.342,,,
1416,2009/12/24 7:45,13.605,14.388,15.394,15.288,,,
1417,2009/12/24 8:00,13.571,14.363,15.342,15.233,,,
1418,2009/12/24 8:15,13.538,14.337,15.318,15.199,,,
1419,2009/12/24 8:30,13.508,14.312,15.314,15.178,,,
1420,2009/12/24 8:45,13.481,14.285,15.349,15.167,,,
1421,2009/12/24 9:00,13.458,14.259,15.363,15.157,,,
1422,2009/12/24 9:15,13.439,14.235,15.412,15.163,,,
1423,2009/12/24 9:30,13.422,14.211,15.446,15.17,,,
1424,2009/12/24 9:45,13.41,14.189,15.464,15.172,,,
1425,2009/12/24 10:00,13.401,14.168,15.542,15.185,,,
1426,2009/12/24 10:15,13.395,14.147,15.567,15.211,,,
1427,2009/12/24 10:30,13.392,14.129,15.554,15.218,,,
1428,2009/12/24 10:45,13.392,14.111,15.523,15.211,,,
1429,2009/12/24 11:00,13.394,14.096,15.461,15.199,,,
1430,2009/12/24 11:15,13.398,14.083,15.446,15.196,,,
1431,2009/12/24 11:30,13.403,14.071,15.409,15.181,,,
1432,2009/12/24 11:45,13.407,14.06,15.379,15.166,,,
1433,2009/12/24 12:00,13.413,14.05,15.345,15.149,,,
1434,2009/12/24 12:15,13.419,14.041,15.333,15.146,,,
1435,2009/12/24 12:30,13.422,14.033,15.315,15.146,,,
1436,2009/12/24 12:45,13.425,14.026,15.287,15.136,,,
1437,2009/12/24 13:00,13.425,14.02,15.255,15.118,,,
1438,2009/12/24 13:15,13.427,14.014,15.231,15.102,,,
1439,2009/12/24 13:30,13.428,14.008,15.206,15.087,,,
1440,2009/12/24 13:45,13.436,14.002,15.175,15.064,,,
1441,2009/12/24 14:00,13.443,13.996,15.158,15.043,,,
1442,2009/12/24 14:15,13.455,13.991,15.149,15.039,,,
1443,2009/12/24 14:30,13.466,13.988,15.134,15.028,,,
1444,2009/12/24 14:45,13.476,13.985,15.108,15.012,,,
1445,2009/12/24 15:00,13.487,13.984,15.085,14.995,,,
1446,2009/12/24 15:15,13.497,13.982,15.066,14.972,,,
1447,2009/12/24 15:30,13.512,13.981,15.039,14.949,,,
1448,2009/12/24 15:45,13.524,13.981,15.015,14.945,,,
1449,2009/12/24 16:00,13.533,13.982,15.001,14.942,,,
1450,2009/12/24 16:15,13.542,13.982,15.004,14.94,,,
1451,2009/12/24 16:30,13.548,13.984,14.987,14.93,,,
1452,2009/12/24 16:45,13.551,13.984,14.988,14.924,,,
1453,2009/12/24 17:00,13.554,13.985,14.963,14.909,,,
1454,2009/12/24 17:15,13.553,13.985,14.951,14.907,,,
1455,2009/12/24 17:30,13.551,13.985,14.937,14.897,,,
1456,2009/12/24 17:45,13.548,13.985,14.921,14.879,,,
1457,2009/12/24 18:00,13.547,13.984,14.91,14.864,,,
1458,2009/12/24 18:15,13.547,13.982,14.892,14.853,,,
1459,2009/12/24 18:30,13.548,13.981,14.88,14.843,,,
1460,2009/12/24 18:45,13.551,13.978,14.874,14.837,,,
1461,2009/12/24 19:00,13.554,13.976,14.867,14.833,,,
1462,2009/12/24 19:15,13.556,13.975,14.867,14.831,,,
1463,2009/12/24 19:30,13.556,13.973,14.855,14.828,,,
1464,2009/12/24 19:45,13.556,13.972,14.846,14.822,,,
1465,2009/12/24 20:00,13.553,13.97,14.833,14.818,,,
1466,2009/12/24 20:15,13.547,13.969,14.824,14.812,,,
1467,2009/12/24 20:30,13.541,13.966,14.816,14.804,,,
1468,2009/12/24 20:45,13.532,13.963,14.804,14.798,,,
1469,2009/12/24 21:00,13.521,13.96,14.797,14.792,,,
1470,2009/12/24 21:15,13.511,13.955,14.786,14.786,,,
1471,2009/12/24 21:30,13.499,13.951,14.777,14.78,,,
1472,2009/12/24 21:45,13.488,13.945,14.773,14.777,,,
1473,2009/12/24 22:00,13.476,13.939,14.773,14.774,,,
1474,2009/12/24 22:15,13.464,13.933,14.761,14.768,,,
1475,2009/12/24 22:30,13.452,13.927,14.752,14.764,,,
1476,2009/12/24 22:45,13.44,13.919,14.738,14.759,,,
1477,2009/12/24 23:00,13.427,13.912,14.735,14.755,,,
1478,2009/12/24 23:15,13.415,13.904,14.732,14.75,,,
1479,2009/12/24 23:30,13.401,13.895,14.744,14.75,,,
1480,2009/12/24 23:45,13.388,13.888,14.722,14.741,,,
1481,09/13/24 12:00:00 AM,13.371,13.879,14.714,14.737,,,
1482,09/13/24 12:15:00 AM,13.356,13.87,14.708,14.731,,,
1483,09/13/24 12:30:00 AM,13.339,13.859,14.695,14.72,,,
1484,09/13/24 12:45:00 AM,13.323,13.85,14.692,14.713,,,
1485,09/13/24 01:00:00 AM,13.306,13.84,14.679,14.705,,,
1486,09/13/24 01:15:00 AM,13.29,13.829,14.665,14.696,,,
1487,09/13/24 01:30:00 AM,13.273,13.819,14.836,14.737,,,
1488,09/13/24 01:45:00 AM,13.257,13.807,14.767,14.72,,,
1489,09/13/24 02:00:00 AM,13.242,13.796,14.683,14.699,,,
1490,09/13/24 02:15:00 AM,13.224,13.784,14.664,14.694,,,
1491,09/13/24 02:30:00 AM,13.207,13.774,14.643,14.686,,,
1492,09/13/24 02:45:00 AM,13.191,13.762,14.62,14.674,,,
1493,09/13/24 03:00:00 AM,13.174,13.75,14.602,14.664,,,
1494,09/13/24 03:15:00 AM,13.157,13.738,14.59,14.656,,,
1495,09/13/24 03:30:00 AM,13.141,13.724,14.574,14.647,,,
1496,09/13/24 03:45:00 AM,13.124,13.712,14.732,14.686,,,
1497,09/13/24 04:00:00 AM,13.106,13.7,14.762,14.692,,,
1498,09/13/24 04:15:00 AM,13.09,13.688,14.747,14.683,,,
1499,09/13/24 04:30:00 AM,13.07,13.675,14.764,14.685,,,
1500,09/13/24 04:45:00 AM,13.052,13.663,14.759,14.683,,,
1501,09/13/24 05:00:00 AM,13.032,13.649,14.743,14.676,,,
1502,09/13/24 05:15:00 AM,13.013,13.635,14.734,14.667,,,
1503,09/13/24 05:30:00 AM,12.992,13.622,14.698,14.653,,,
1504,09/13/24 05:45:00 AM,12.971,13.607,14.67,14.641,,,
1505,09/13/24 06:00:00 AM,12.95,13.593,14.629,14.623,,,
1506,09/13/24 06:15:00 AM,12.927,13.578,14.607,14.611,,,
1507,09/13/24 06:30:00 AM,12.903,13.563,14.587,14.598,,,
1508,09/13/24 06:45:00 AM,12.879,13.548,14.568,14.584,,,
1509,09/13/24 07:00:00 AM,12.855,13.533,14.556,14.569,,,
1510,09/13/24 07:15:00 AM,12.831,13.517,14.535,14.553,,,
1511,09/13/24 07:30:00 AM,12.808,13.5,14.496,14.501,,,
1512,09/13/24 07:45:00 AM,12.784,13.484,14.481,14.454,,,
1513,09/13/24 08:00:00 AM,12.763,13.467,14.447,14.4,,,
1514,09/13/24 08:15:00 AM,12.742,13.451,14.426,14.372,,,
